A1_ensembl,A2_ensembl,sequence_identity,min_sequence_identity,max_seq_id,closest,family_size,family_id,sorted_gene_pair,A1_entrez,A2_entrez,interact,A1_ppi,A2_ppi,n_A1_ppi,n_A2_ppi,shared_ppi,n_total_ppi,n_shared_ppi,shared_ppi_jaccard_idx,fet_ppi_overlap,A1,A2,uniprot_id_A1,uniprot_id_A2,A1_A2_rank_struct,A2_A1_rank_struct,A1_nb_human_struct,A2_nb_human_struct,A1_nb_taxid_struct,A2_nb_taxid_struct,A1_bits_struct,A2_bits_struct,A1_fident_struct,A2_fident_struct,A1_alnlen_struct,A2_alnlen_struct,A1_evalue_struct,A2_evalue_struct,A1_alntmscore_struct,A2_alntmscore_struct,A1_qtmscore_struct,A2_qtmscore_struct,A1_ttmscore_struct,A2_ttmscore_struct,A1_prob_struct,A2_prob_struct,A1_lddt_struct,A2_lddt_struct,A1_A2_rank_seq,A2_A1_rank_seq,A1_nb_selfSP_seq,A2_nb_selfSP_seq,A1_nb_taxid_seq,A2_nb_taxid_seq,A1_A2_bits_seq,A2_A1_bits_seq,A1_A2_id_percent_seq,A2_A1_id_percent_seq,A1_A2_evalue_seq,A2_A1_evalue_seq,Unnamed: 0,esm2_beginning_of_sequence_cosine,esm2_beginning_of_sequence_euclidean,esm2_beginning_of_sequence_manhattan,esm2_beginning_of_sequence_ts_ss,esm2_end_of_sequence_cosine,esm2_end_of_sequence_euclidean,esm2_end_of_sequence_manhattan,esm2_end_of_sequence_ts_ss,esm2_mean_of_residue_tokens_cosine,esm2_mean_of_residue_tokens_euclidean,esm2_mean_of_residue_tokens_manhattan,esm2_mean_of_residue_tokens_ts_ss,esm2_mean_of_special_tokens_cosine,esm2_mean_of_special_tokens_euclidean,esm2_mean_of_special_tokens_manhattan,esm2_mean_of_special_tokens_ts_ss,ProtT5_per-protein_cosine,ProtT5_per-protein_euclidean,ProtT5_per-protein_manhattan,ProtT5_per-protein_ts_ss,rank_struct,selfSP_struct,taxid_struct,bits_struct,fident_struct,alnlen_struct,evalue_struct,alntmscore_struct,qtmscore_struct,ttmscore_struct,prob_struct,lddt_struct,rank_seq,selfSP_seq,taxid_seq,bits_seq,id_percent_seq,evalue_seq,dim1_PCA,Query Strain ID,Query allele name,Array Strain ID,Genetic interaction score (ε),P-value,SL
YOR034C,YDR264C,0.411215,0.403141,0.411215,True,2,437,YDR264C_YOR034C,YOR034C,YDR264C,False,"{'YJL209W', 'YOR171C', 'YGL140C'}","{'YGL203C', 'YDR182W', 'YBR023C', 'YPL246C', 'YJR086W', 'YHL017W', 'YGL167C', 'YJL198W', 'YIL005W', 'YHL031C', 'YGL160W', 'YGL225W', 'YMR054W', 'YKL039W', 'YPR037C', 'YMR071C', 'YOR104W', 'YEL036C', 'YKR067W', 'YER001W', 'YOR212W', 'YOR320C', 'YEL042W', 'YDR508C', 'YBL050W', 'YHR042W'}",3,26,set(),29,0,0.0,0.0,YDR264C,YOR034C,P39010,Q12013,1.0,1.0,0.0,0.0,0.0,0.0,2420.0,2420.0,0.369,0.373,787.0,780.0,7.509999999999999e-54,2.932e-50,0.8164,0.8194,0.8011,0.8194,0.8164,0.8148,1.0,1.0,0.7884,0.8212,8.0,3.0,0.0,0.0,6.0,1.0,525.0,540.0,0.414,0.414,9.211e-160,3.975e-165,2100,0.0043175113328637,1.0799699384687622,61.72606790065765,0.0492791027824912,0.0160338088165825,2.19476928053592,125.29368835687636,0.4282276041537571,0.0298420746816356,1.623999461235221,92.66673892736436,0.1034220709109431,0.0065257107743526,1.3068517027853623,74.6873574256897,0.0821680756687982,0.04150390625,0.3074,7.773,0.0001140744374328,1.0,0.0,0.0,2420.0,0.369,780.0,7.509999999999999e-54,0.8164,0.8011,0.8148,1.0,0.7884,3.0,0.0,1.0,525.0,0.414,3.975e-165,-4.031546859777151,YDR264C_sn174,akr1,YOR034C_dma4458,0.0066,0.4041,False
YBL085W,YER114C,0.428571,0.403846,0.428571,True,6,102,YBL085W_YER114C,YBL085W,YER114C,False,"{'YBL066C', 'YPR115W', 'YJR019C', 'YDR208W', 'YGR237C', 'YOL070C', 'YHR097C', 'YIL154C', 'YIR006C', 'YML107C'}","{'YDR099W', 'YGL229C', 'YER177W'}",10,3,set(),13,0,0.0,0.0,YBL085W,YER114C,P38041,P39969,1.0,1.0,0.0,0.0,0.0,0.0,1209.0,1239.0,0.375,0.376,1029.0,1030.0,1.5759999999999998e-60,1.05e-60,0.2795,0.2818,0.2795,0.2679,0.2709,0.2818,1.0,1.0,0.7619,0.7979,1.0,1.0,0.0,0.0,0.0,0.0,518.0,513.0,0.397,0.395,2.2330000000000002e-154,5.991e-152,444,0.0072391304268968,1.391634940253018,79.5745660662651,0.0968922350897852,0.0265641195595622,2.778653506413339,158.08367151021957,0.9395974821816556,0.0168793784983891,1.387449591254433,78.61067587137222,0.0615963984307062,0.0105173752242532,1.645747397969625,93.96126508712769,0.1543299380077261,0.02099609375,0.3225,8.02,0.0001823227879636,1.0,0.0,0.0,1209.0,0.375,1029.0,1.05e-60,0.2795,0.2679,0.2709,1.0,0.7619,1.0,0.0,0.0,513.0,0.395,2.2330000000000002e-154,-2.624738404424943,YBL085W_sn815,boi1,YER114C_dma1415,-0.9259,0.0,True
YDR126W,YLR246W,0.157738,0.1476319999999999,0.157738,True,2,438,YDR126W_YLR246W,YDR126W,YLR246W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YDR126W,YLR246W,Q04629,Q06551,163.0,386.0,1.0,3.0,27.0,30.0,216.0,229.0,0.209,0.205,301.0,301.0,6.852e-07,2.646e-07,0.5648,0.5698,0.5094,0.4829,0.5003,0.514,1.0,1.0,0.5912,0.5673,25.0,64.0,0.0,0.0,20.0,22.0,85.0,83.0,0.445,0.445,2.545e-16,1.496e-15,1965,0.0209359657686247,2.332825110526228,132.641732275486,0.4687063223284008,0.0505849417953682,3.779491783536369,215.77215772867203,2.3332396911551303,0.1393169754015674,3.921631665648758,219.8132482171059,2.3809002279892577,0.0247369896487593,2.4651753865097827,140.7291021347046,0.5075444333645175,0.22314453125,0.7617,19.16,0.0029669062414391,163.0,1.0,27.0,216.0,0.205,301.0,2.646e-07,0.5648,0.4829,0.5003,1.0,0.5673,25.0,0.0,20.0,83.0,0.445,2.545e-16,0.26112314210523524,YLR246W_sn375,erf2,YDR126W_dma917,-0.1465,0.004914,True
YDR067C,YNL099C,0.1785709999999999,0.168067,0.1785709999999999,False,5,139,YDR067C_YNL099C,YDR067C,YNL099C,True,"{'YNL032W', 'YNL056W', 'YCR095C', 'YHL029C'}","{'YHL029C', 'YNL032W', 'YCR095C'}",4,3,"{'YHL029C', 'YCR095C', 'YNL032W'}",4,3,0.75,9.40163961590407,YDR067C,YNL099C,Q12454,P50946,31.0,42.0,1.0,2.0,10.0,14.0,354.0,368.0,0.217,0.227,184.0,185.0,4.493e-11,2.706e-11,0.7577,0.7462,0.6281,0.5877,0.6191,0.6228,1.0,1.0,0.7412,0.7192,8.0,21.0,1.0,3.0,5.0,13.0,59.0,55.0,0.247,0.243,1.347e-08,3.393e-07,1907,0.0403084472260099,3.3345759420745766,188.2692732810974,1.691751504829609,0.1421386336198548,6.669768032541127,375.0411380529404,17.843785392387428,0.1930697247597417,4.535786970939469,258.6621822118759,3.036725457551816,0.0601089014296241,3.8885807387145017,219.49934244155884,2.403033862960645,0.2490234375,0.863,21.77,0.0036300124677943,31.0,1.0,10.0,354.0,0.217,184.0,2.706e-11,0.7462,0.5877,0.6191,1.0,0.7192,8.0,1.0,5.0,55.0,0.243,1.347e-08,1.974801403816914,YDR067C_sn3438,oca6,YNL099C_dma4018,-0.0896,0.2064,False
YDR067C,YNL056W,0.2098209999999999,0.2098209999999999,0.238579,False,5,139,YDR067C_YNL056W,YDR067C,YNL056W,True,"{'YNL032W', 'YNL099C', 'YCR095C', 'YHL029C'}","{'YHL029C', 'YNL032W', 'YCR095C'}",4,3,"{'YHL029C', 'YCR095C', 'YNL032W'}",4,3,0.75,9.40163961590407,YDR067C,YNL056W,Q12454,P53949,39.0,42.0,2.0,2.0,12.0,15.0,305.0,312.0,0.235,0.221,187.0,217.0,1.749e-09,7.617e-11,0.7573,0.7391,0.6385,0.7391,0.7206,0.7258,1.0,1.0,0.7157,0.6477,9.0,20.0,2.0,2.0,5.0,13.0,51.0,48.0,0.254,0.254,5.532e-06,3.491e-05,1906,0.019092904340263,2.318195552334405,131.50217831134796,0.4425776835760671,0.0366650982519167,3.2401864553201354,184.42577970027924,1.2755916838532702,0.1403883986141388,3.8116589686123383,217.1924494504929,1.939273194176365,0.0195689213229937,2.234080576035096,126.98008441925047,0.3847551241481434,0.16259765625,0.6626,16.55,0.0018647557733917,39.0,2.0,12.0,305.0,0.221,187.0,7.617e-11,0.7391,0.6385,0.7206,1.0,0.6477,9.0,2.0,5.0,48.0,0.254,5.532e-06,-0.7594130227774553,YDR067C_sn3438,oca6,YNL056W_dma3983,-0.1421,0.008379,True
YOR012W,YDR391C,0.233577,0.137931,0.233577,True,3,441,YDR391C_YOR012W,YOR012W,YDR391C,False,set(),"{'YOR375C', 'YJL138C', 'YKR059W', 'YPL061W'}",0,4,set(),4,0,0.0,0.0,YDR391C,YOR012W,Q04170,Q12351,28.0,1.0,0.0,0.0,11.0,0.0,215.0,264.0,0.336,0.377,122.0,106.0,2.365e-07,7.043e-07,0.7304,0.8082,0.4085,0.6436,0.6587,0.6165,1.0,1.0,0.5582,0.7809,2.0,1.0,1.0,0.0,0.0,0.0,69.0,70.0,0.405,0.407,7.78e-12,2.603e-13,2272,0.0241914557382749,2.524994808575489,142.98558694124222,0.62925925407168,0.2670841942170056,8.912402103958705,503.8448541164398,40.97710838754186,0.187001584252324,4.298148049823268,242.9051307439804,2.596438048456785,0.1065349997322875,5.111623636335505,289.779483795166,5.677474945335497,0.23583984375,0.8647,21.98,0.0042971286782682,1.0,0.0,0.0,215.0,0.336,106.0,2.365e-07,0.7304,0.4085,0.6165,1.0,0.5582,1.0,0.0,0.0,69.0,0.405,2.603e-13,3.4043141337093883,YOR012W_sn4747,yor012w,YDR391C_dma1126,-0.0394,0.2953,False
YLR248W,YOL016C,0.155738,0.155738,0.212528,False,7,64,YLR248W_YOL016C,YLR248W,YOL016C,False,"{'YHR079C', 'YLR113W', 'YNL126W'}",{'YBR109C'},3,1,set(),4,0,0.0,0.0,YLR248W,YOL016C,P38623,P22517,569.0,1565.0,5.0,14.0,30.0,30.0,572.0,563.0,0.233,0.223,489.0,527.0,2.8099999999999996e-22,1.251e-21,0.5359,0.5346,0.4021,0.5346,0.5359,0.5302,1.0,1.0,0.5965,0.5597,68.0,361.0,3.0,7.0,24.0,56.0,152.0,151.0,0.297,0.343,2.195e-36,4.136e-37,5085,0.0206923958032759,2.34640583669663,134.14433056116104,0.4554203853061641,0.0331047659957686,3.0658001734898064,173.37027537822723,1.199923485113449,0.1171949389486503,3.204827042318015,177.7377783060074,1.0536098589529372,0.0177830723886984,2.1289718259652624,121.44847184419632,0.3493771773212236,0.19580078125,0.775,19.58,0.003246520112269,569.0,5.0,30.0,563.0,0.223,489.0,2.8099999999999996e-22,0.5346,0.4021,0.5302,1.0,0.5597,68.0,3.0,24.0,151.0,0.297,4.136e-37,-0.17636931646172357,YLR248W_sn1549,rck2,YOL016C_dma4306,-0.0007,0.4949,False
YLR248W,YFR014C,0.160656,0.160656,0.2197309999999999,False,7,64,YFR014C_YLR248W,YLR248W,YFR014C,False,"{'YHR079C', 'YLR113W', 'YNL126W'}",{'YBR109C'},3,1,set(),4,0,0.0,0.0,YFR014C,YLR248W,P27466,P38623,1561.0,642.0,14.0,6.0,30.0,30.0,591.0,564.0,0.231,0.229,505.0,487.0,2.465e-22,3.3139999999999996e-22,0.5263,0.5416,0.5263,0.4041,0.5205,0.5416,1.0,1.0,0.6084,0.5774,304.0,37.0,5.0,1.0,48.0,11.0,160.0,161.0,0.351,0.357,4.224e-40,2.94e-39,3162,0.0183409397338124,2.2067609791751086,125.49129796028136,0.386062877515368,0.0356867313932272,3.18750230884564,180.54952722787857,1.3064322438078244,0.1237245053741061,3.2964798640177206,183.07826566696167,1.1258332961658055,0.0187215523838416,2.186008672993192,123.96848946809769,0.3704436222491603,0.33837890625,0.996,25.52,0.0078253305409975,642.0,6.0,30.0,564.0,0.229,487.0,2.465e-22,0.5263,0.4041,0.5205,1.0,0.5774,37.0,1.0,11.0,160.0,0.351,4.224e-40,0.16644914524102478,YLR248W_sn1549,rck2,YFR014C_dma1557,-0.0371,0.3168,False
YLR248W,YER129W,0.145902,0.0779334,0.145902,False,7,64,YER129W_YLR248W,YLR248W,YER129W,False,"{'YHR079C', 'YLR113W', 'YNL126W'}","{'YML006C', 'YDR028C', 'YCL037C', 'YDR477W', 'YGL115W', 'YER027C', 'YDR422C', 'YDL150W'}",3,8,set(),11,0,0.0,0.0,YER129W,YLR248W,P38990,P38623,2502.0,4326.0,28.0,60.0,36.0,38.0,357.0,354.0,0.179,0.189,642.0,603.0,1.342e-15,1.879e-15,0.4031,0.4109,0.2235,0.4065,0.4031,0.4039,1.0,1.0,0.5619,0.5787,1382.0,1195.0,44.0,42.0,168.0,136.0,83.0,77.0,0.241,0.246,1.801e-14,4.6e-13,2831,0.0205398446374767,2.347734026452285,133.28019839525223,0.4762848321358326,0.058926361668782,4.102566857541847,232.6880769133568,2.8291035109314397,0.1420572254171221,4.104325166189989,226.8729447722435,3.106368875199976,0.0296295542386593,2.7690003814047164,157.13349372148514,0.7906091578411307,0.21337890625,1.116,26.42,0.0166978308580836,2502.0,28.0,36.0,354.0,0.179,603.0,1.342e-15,0.4031,0.2235,0.4031,1.0,0.5619,1195.0,42.0,136.0,77.0,0.241,1.801e-14,2.585719074016609,YLR248W_sn1549,rck2,YER129W_dma1426,-0.0175,0.4168,False
YLR248W,YGL158W,0.377049,0.377049,0.449219,True,7,64,YGL158W_YLR248W,YLR248W,YGL158W,False,"{'YHR079C', 'YLR113W', 'YNL126W'}",set(),3,0,set(),3,0,0.0,0.0,YGL158W,YLR248W,P38622,P38623,1.0,3.0,0.0,0.0,0.0,2.0,1069.0,1008.0,0.393,0.39,549.0,550.0,1.104e-39,5.885e-38,0.5303,0.5385,0.5303,0.4544,0.5272,0.5385,1.0,1.0,0.7501,0.6769,1.0,1.0,0.0,0.0,0.0,0.0,374.0,376.0,0.563,0.539,6.602e-112,4.106e-111,3347,0.0117609101934287,1.7683303880775565,101.02584159374236,0.1986455374972573,0.0373933146386786,3.2879589503994064,187.078925549984,1.37218451932741,0.0588351993790162,2.3396059394023028,132.0307759642601,0.2979658895056095,0.0158619062548319,2.010841800803937,114.42724353075027,0.2954905947142341,0.12548828125,0.664,16.84,0.0017564859477103,1.0,0.0,0.0,1008.0,0.39,549.0,1.104e-39,0.5303,0.4544,0.5272,1.0,0.6769,1.0,0.0,0.0,374.0,0.539,6.602e-112,-1.747751099802342,YGL158W_sn1548,rck1,YLR248W_dma3291,-0.0118,0.3159,False
YPL171C,YHR179W,0.815,0.815,0.815,True,2,443,YHR179W_YPL171C,YPL171C,YHR179W,True,set(),"{'YGR254W', 'YFR053C', 'YHR174W', 'YLR044C', 'YKL152C', 'YDR050C', 'YCR012W', 'YBR196C', 'YGR111W', 'YJR009C', 'YPR103W', 'YOR020C'}",0,12,set(),12,0,0.0,0.0,YHR179W,YPL171C,Q03558,P41816,1.0,1.0,0.0,0.0,0.0,0.0,3120.0,3127.0,0.815,0.815,400.0,400.0,3.576e-75,2.084e-73,0.9994,0.9993,0.9994,0.9993,0.9994,0.9993,1.0,1.0,0.9961,0.9963,2.0,1.0,0.0,0.0,1.0,0.0,702.0,700.0,0.815,0.815,2.9129999999999996e-227,1.4370000000000001e-226,4066,0.0009808062801214,0.5132525339047936,29.33938461542129,0.0077834243813462,0.0056188156629818,1.378803044845632,78.14102923870087,0.1201430876643637,0.009719550600777,0.8601728650254244,49.0207434296608,0.0140703866700683,0.0024017750574838,0.7801593614372574,44.25363373756409,0.0201979293802213,0.02587890625,0.2698,6.86,0.00010503280032,1.0,0.0,0.0,3120.0,0.815,400.0,3.576e-75,0.9993,0.9993,0.9993,1.0,0.9961,1.0,0.0,0.0,700.0,0.815,2.9129999999999996e-227,-5.971198614423129,YPL171C_sn2615,oye3,YHR179W_dma2212,-0.0124,0.4056,False
YDR399W,YJR133W,0.542986,0.542986,0.574163,True,2,445,YDR399W_YJR133W,YDR399W,YJR133W,False,{'YJL111W'},"{'YGR233C', 'YBR235W'}",1,2,set(),3,0,0.0,0.0,YDR399W,YJR133W,Q04178,P47165,2.0,3.0,0.0,0.0,1.0,2.0,981.0,974.0,0.555,0.555,216.0,216.0,1.542e-28,1.4950000000000002e-28,0.8878,0.8867,0.8416,0.8867,0.8878,0.8735,1.0,1.0,0.8416,0.855,1.0,2.0,0.0,0.0,0.0,1.0,225.0,221.0,0.56,0.56,1.767e-65,2.572e-64,2279,0.0048768191215874,1.1541036728490173,66.01886332035065,0.0584798922858732,0.0334388737987662,3.1838153967666827,180.8014978170395,1.3837293090666345,0.0397274116579072,1.936766193056816,109.22782778739928,0.1705543236365383,0.0125622130982769,1.7864125810376807,102.03514385223389,0.2028749062172703,0.0322265625,0.333,8.47,0.0001675208131486,2.0,0.0,1.0,974.0,0.555,216.0,1.4950000000000002e-28,0.8867,0.8416,0.8735,1.0,0.8416,1.0,0.0,0.0,221.0,0.56,1.767e-65,-3.661930546731542,YDR399W_sn4434,hpt1,YJR133W_dma2734,-0.0636,0.09786,False
YKL017C,YMR080C,0.175695,0.123584,0.175695,False,4,446,YKL017C_YMR080C,YKL017C,YMR080C,False,{'YNR002C'},"{'YGL173C', 'YLR363C', 'YNL118C', 'YDL189W'}",1,4,set(),5,0,0.0,0.0,YKL017C,YMR080C,P34243,P30771,38.0,43.0,0.0,0.0,25.0,28.0,1205.0,1293.0,0.237,0.235,694.0,696.0,4.833e-41,6.838000000000001e-42,0.7069,0.7251,0.7069,0.5222,0.7003,0.7251,1.0,1.0,0.6496,0.6539,12.0,21.0,0.0,2.0,8.0,11.0,201.0,186.0,0.309,0.309,1.0129999999999999e-51,5.434e-46,4663,0.0338813718359642,3.059298059447024,173.70011013746262,1.100233153697693,0.1480229910858755,7.011117424921503,394.11753684282303,23.81741920689588,0.162682072527712,3.4971123397416544,196.9406708478928,1.1525467887064016,0.063313783279337,4.060606647885905,228.32121324539185,2.734827889762665,0.2412109375,0.8096,20.56,0.0029410908776619,38.0,0.0,25.0,1205.0,0.235,694.0,6.838000000000001e-42,0.7069,0.5222,0.7003,1.0,0.6496,12.0,0.0,8.0,186.0,0.309,1.0129999999999999e-51,1.7133826149558637,YKL017C_sn1364,hcs1,YMR080C_dma3675,-0.0159,0.3173,False
YER073W,YBR006W,0.3057689999999999,0.3057689999999999,0.31992,False,8,152,YBR006W_YER073W,YER073W,YBR006W,False,"{'YER170W', 'YOR136W', 'YER086W', 'YPL059W', 'YLR369W', 'YOR125C', 'YER178W', 'YFL016C', 'YJR121W', 'YBR221C', 'YGR207C', 'YJR016C', 'YDR430C', 'YDL066W', 'YFL018C', 'YOR374W', 'YIL125W', 'YNL015W', 'YLR304C', 'YMR083W', 'YCL064C', 'YMR108W', 'YKL085W', 'YOL096C', 'YLR089C', 'YLR355C', 'YCL009C', 'YJR045C', 'YHL021C'}",{'YPL061W'},29,1,set(),30,0,0.0,0.0,YBR006W,YER073W,P38067,P40047,121.0,254.0,0.0,4.0,34.0,38.0,1998.0,2051.0,0.325,0.326,501.0,500.0,9.302000000000001e-55,1.5380000000000001e-58,0.924,0.9303,0.924,0.8898,0.9194,0.9303,1.0,1.0,0.8209,0.8345,125.0,329.0,0.0,5.0,81.0,218.0,278.0,279.0,0.339,0.339,2.711e-79,2.537e-79,577,0.013903813024955,1.9353256524269715,109.1232722401619,0.2760557044402707,0.0640835101136112,5.140884810522134,290.9348149895668,7.911714983255354,0.1160141125633839,2.8027788362961883,159.01747679710388,0.5000577351527885,0.0310182303485015,2.831504671297588,160.07096123695374,0.8637697495362975,0.07080078125,0.4648,11.83,0.0004152371692654,121.0,0.0,34.0,1998.0,0.325,500.0,1.5380000000000001e-58,0.924,0.8898,0.9194,1.0,0.8209,125.0,0.0,81.0,278.0,0.339,2.537e-79,-1.5717389974555858,YER073W_sn2641,ald5,YBR006W_dma191,-0.0347,0.003706,False
YER073W,YMR170C,0.434615,0.434615,0.4466399999999999,False,8,152,YER073W_YMR170C,YER073W,YMR170C,False,"{'YER170W', 'YOR136W', 'YER086W', 'YPL059W', 'YLR369W', 'YOR125C', 'YER178W', 'YFL016C', 'YJR121W', 'YBR221C', 'YGR207C', 'YJR016C', 'YDR430C', 'YDL066W', 'YFL018C', 'YOR374W', 'YIL125W', 'YNL015W', 'YLR304C', 'YMR083W', 'YCL064C', 'YMR108W', 'YKL085W', 'YOL096C', 'YLR089C', 'YLR355C', 'YCL009C', 'YJR045C', 'YHL021C'}",{'YMR169C'},29,1,set(),30,0,0.0,0.0,YER073W,YMR170C,P40047,P47771,84.0,17.0,2.0,1.0,23.0,7.0,2587.0,2589.0,0.449,0.447,505.0,503.0,7.1740000000000005e-71,1.1300000000000001e-69,0.953,0.9588,0.9259,0.9531,0.9512,0.9505,1.0,1.0,0.8942,0.8926,60.0,41.0,3.0,1.0,28.0,21.0,434.0,430.0,0.459,0.459,2.1270000000000002e-132,2.956e-131,2756,0.0124464962582275,1.8274131142871688,103.57517540454865,0.2247438153378038,0.0577477255439347,4.733450188066948,269.42728942632675,5.068135440449595,0.0620523072890344,2.068477429035934,117.8227146267891,0.1754974577560471,0.0264588246369757,2.6047603668480845,147.91546869277954,0.6349273535245336,0.0478515625,0.3635,9.266,0.0002248894622775,17.0,1.0,7.0,2587.0,0.447,503.0,7.1740000000000005e-71,0.953,0.9259,0.9505,1.0,0.8926,41.0,1.0,21.0,430.0,0.459,2.1270000000000002e-132,-2.813700402267305,YMR170C_sn4248,ald2,YER073W_dma1374,-0.0193,0.05307,False
YER073W,YPL061W,0.4865379999999999,0.4865379999999999,0.506,False,8,152,YER073W_YPL061W,YER073W,YPL061W,False,"{'YER170W', 'YOR136W', 'YER086W', 'YPL059W', 'YLR369W', 'YOR125C', 'YER178W', 'YFL016C', 'YJR121W', 'YBR221C', 'YGR207C', 'YJR016C', 'YDR430C', 'YDL066W', 'YFL018C', 'YOR374W', 'YIL125W', 'YNL015W', 'YLR304C', 'YMR083W', 'YCL064C', 'YMR108W', 'YKL085W', 'YOL096C', 'YLR089C', 'YLR355C', 'YCL009C', 'YJR045C', 'YHL021C'}","{'YDR050C', 'YDR391C', 'YJL138C', 'YNL085W', 'YHR113W', 'YLR113W', 'YJR148W', 'YBR196C', 'YBR022W', 'YIL053W', 'YLR044C', 'YGL201C', 'YDL084W', 'YDR502C', 'YIL094C', 'YJL008C', 'YOR142W', 'YDR214W', 'YPL262W', 'YKL094W', 'YGL001C', 'YKL126W', 'YFR053C', 'YML004C', 'YDL137W', 'YMR246W', 'YER103W', 'YBL039C', 'YHR174W', 'YAL005C', 'YNL129W', 'YCL043C', 'YLL024C', 'YBR006W', 'YKL152C', 'YML092C', 'YLR270W', 'YLR352W', 'YLL050C', 'YKR059W', 'YNL064C', 'YJL066C', 'YJL173C'}",29,43,set(),72,0,0.0,0.0,YER073W,YPL061W,P40047,P54115,9.0,4.0,1.0,1.0,7.0,2.0,3051.0,2992.0,0.514,0.505,490.0,500.0,9.793e-81,4.771e-80,0.9866,0.9738,0.93,0.9738,0.967,0.9719,1.0,1.0,0.9317,0.922,8.0,3.0,2.0,1.0,5.0,1.0,536.0,535.0,0.505,0.515,1.476e-167,1.434e-167,2758,0.0125024055322086,1.8317227300895909,104.069649040699,0.228125626893811,0.1841957991517278,8.778591469107411,497.2772813439369,47.038664543691176,0.05178909175603,1.8658323926531064,106.88092768192293,0.1434456155090171,0.0795336330849278,4.492997712383678,255.09722638130188,3.5820764913164767,0.04638671875,0.393,10.09,0.0002625298335129,4.0,1.0,2.0,2992.0,0.505,490.0,9.793e-81,0.9738,0.93,0.967,1.0,0.922,3.0,1.0,1.0,535.0,0.505,1.434e-167,-0.857860122993213,YER073W_sn2641,ald5,YPL061W_dma4823,-0.0742,1.011e-05,False
YER073W,YHR037W,0.248077,0.224348,0.248077,False,8,152,YER073W_YHR037W,YER073W,YHR037W,False,"{'YER170W', 'YOR136W', 'YER086W', 'YPL059W', 'YLR369W', 'YOR125C', 'YER178W', 'YFL016C', 'YJR121W', 'YBR221C', 'YGR207C', 'YJR016C', 'YDR430C', 'YDL066W', 'YFL018C', 'YOR374W', 'YIL125W', 'YNL015W', 'YLR304C', 'YMR083W', 'YCL064C', 'YMR108W', 'YKL085W', 'YOL096C', 'YLR089C', 'YLR355C', 'YCL009C', 'YJR045C', 'YHL021C'}","{'YBR169C', 'YOR136W', 'YAL005C', 'YPL106C', 'YJR045C', 'YLL024C'}",29,6,"{'YJR045C', 'YOR136W'}",33,2,0.0606060606060606,3.1103442755037567,YER073W,YHR037W,P40047,P07275,441.0,68.0,6.0,1.0,43.0,31.0,1377.0,1303.0,0.258,0.242,511.0,565.0,1.804e-42,6.193e-39,0.8719,0.8592,0.8574,0.7801,0.849,0.8592,1.0,1.0,0.7456,0.6894,623.0,88.0,7.0,0.0,344.0,69.0,155.0,154.0,0.288,0.287,7.391999999999999e-38,3.3799999999999998e-37,2753,0.0086742031170539,1.523333069337215,87.0454849600792,0.1302977941028654,0.1449587506926645,7.352795946530364,417.71511524915695,25.42782702033935,0.1683788623655131,3.482454650060068,196.40172612667084,1.1511356065136764,0.0596462136579505,3.900634496270568,221.61454248428345,2.2091880384512166,0.1796875,0.7114,17.77,0.0021424477351232,68.0,1.0,31.0,1303.0,0.242,511.0,1.804e-42,0.8592,0.7801,0.849,1.0,0.6894,88.0,0.0,69.0,154.0,0.287,7.391999999999999e-38,0.5588893964304783,YHR037W_sn4339,put2,YER073W_dma1374,0.0065,0.3306,False
YER073W,YMR110C,0.1788459999999999,0.174812,0.1788459999999999,False,8,152,YER073W_YMR110C,YER073W,YMR110C,False,"{'YER170W', 'YOR136W', 'YER086W', 'YPL059W', 'YLR369W', 'YOR125C', 'YER178W', 'YFL016C', 'YJR121W', 'YBR221C', 'YGR207C', 'YJR016C', 'YDR430C', 'YDL066W', 'YFL018C', 'YOR374W', 'YIL125W', 'YNL015W', 'YLR304C', 'YMR083W', 'YCL064C', 'YMR108W', 'YKL085W', 'YOL096C', 'YLR089C', 'YLR355C', 'YCL009C', 'YJR045C', 'YHL021C'}","{'YLR372W', 'YML048W', 'YIL043C', 'YIL016W'}",29,4,set(),33,0,0.0,0.0,YER073W,YMR110C,P40047,Q04458,525.0,186.0,7.0,2.0,45.0,39.0,1016.0,996.0,0.218,0.217,467.0,469.0,3.3409999999999996e-33,4.377e-28,0.8302,0.8263,0.7496,0.7331,0.74,0.7492,1.0,1.0,0.6803,0.7032,695.0,163.0,8.0,3.0,368.0,93.0,116.0,126.0,0.266,0.266,2.409e-25,1.835e-28,2754,0.0252442091564668,2.6115878422830217,148.06072133779526,0.684883852509114,0.251636977702807,9.47305970092536,531.9079769849777,65.23862256176616,0.2108166073113784,3.879401719176119,219.93630480766296,1.614336502764257,0.0985602064779606,5.011097188388048,281.47002053260803,5.064154350416442,0.25341796875,0.8354,20.77,0.0033423122817805,186.0,2.0,39.0,996.0,0.217,467.0,3.3409999999999996e-33,0.8263,0.7331,0.74,1.0,0.6803,163.0,3.0,93.0,116.0,0.266,1.835e-28,3.2420980263976813,YER073W_sn2641,ald5,YMR110C_dma3702,0.0364,3.689e-07,False
